consumption_ID;country_ID;year_ID;category_ID;consumption_MEUR
FR18_C13;FR;18;C13;79027.0
FR19_C13;FR;19;C13;80848.1
FR20_C13;FR;20;C13;72292.8
FR21_C13;FR;21;C13;78950.5
FR22_C13;FR;22;C13;86764.4
FR23_C13;FR;23;C13;92399.8
IT10_C13;IT;10;C13;58756.7
IT11_C13;IT;11;C13;61936.4
IT12_C13;IT;12;C13;61595.3
IT13_C13;IT;13;C13;59929.2
IT14_C13;IT;14;C13;60782.8
IT15_C13;IT;15;C13;62781.6
IT16_C13;IT;16;C13;63451.8
IT17_C13;IT;17;C13;65254.8
IT18_C13;IT;18;C13;65717.1
IT19_C13;IT;19;C13;65980.2
IT20_C13;IT;20;C13;60527.2
IT21_C13;IT;21;C13;67885.2
IT22_C13;IT;22;C13;74248.7
IT23_C13;IT;23;C13;77503.5
CY10_C13;CY;10;C13;693.6
CY11_C13;CY;11;C13;704.7
CY12_C13;CY;12;C13;681.1
CY13_C13;CY;13;C13;632.4
CY14_C13;CY;14;C13;630.4
CY15_C13;CY;15;C13;642.9
CY16_C13;CY;16;C13;683.7
CY17_C13;CY;17;C13;722.5
CY18_C13;CY;18;C13;738.8
CY19_C13;CY;19;C13;753.2
CY20_C13;CY;20;C13;639.6
CY21_C13;CY;21;C13;753.7
CY22_C13;CY;22;C13;877.8
CY23_C13;CY;23;C13;952.1
LV10_C13;LV;10;C13;427.3
LV11_C13;LV;11;C13;479.6
LV12_C13;LV;12;C13;544.6
LV13_C13;LV;13;C13;628.9
LV14_C13;LV;14;C13;656.4
LV15_C13;LV;15;C13;577.9
LV16_C13;LV;16;C13;578.7
LV17_C13;LV;17;C13;634.2
LV18_C13;LV;18;C13;653.0
LV19_C13;LV;19;C13;698.8
LV20_C13;LV;20;C13;656.5
LV21_C13;LV;21;C13;737.1
LV22_C13;LV;22;C13;887.8
LV23_C13;LV;23;C13;969.0
HU10_C13;HU;10;C13;2349.2
HU11_C13;HU;11;C13;2294.0
HU12_C13;HU;12;C13;2291.6
HU13_C13;HU;13;C13;2308.3
HU14_C13;HU;14;C13;2244.7
HU15_C13;HU;15;C13;2347.7
HU16_C13;HU;16;C13;2541.9
HU17_C13;HU;17;C13;2716.2
HU18_C13;HU;18;C13;2809.2
HU19_C13;HU;19;C13;2999.4
HU20_C13;HU;20;C13;2508.5
HU21_C13;HU;21;C13;2751.2
HU22_C13;HU;22;C13;2998.2
HU23_C13;HU;23;C13;3313.2
MT10_C13;MT;10;C13;266.7
MT11_C13;MT;11;C13;281.5
MT12_C13;MT;12;C13;289.2
MT13_C13;MT;13;C13;293.6
MT14_C13;MT;14;C13;309.8
MT15_C13;MT;15;C13;320.5
MT16_C13;MT;16;C13;335.2
MT17_C13;MT;17;C13;347.4
MT18_C13;MT;18;C13;383.2
MT19_C13;MT;19;C13;406.2
MT20_C13;MT;20;C13;365.9
MT21_C13;MT;21;C13;447.8
MT22_C13;MT;22;C13;544.0
MT23_C13;MT;23;C13;592.9
NL10_C13;NL;10;C13;17185.0
NL11_C13;NL;11;C13;17828.0
NL12_C13;NL;12;C13;18026.0
NL13_C13;NL;13;C13;18579.0
NL14_C13;NL;14;C13;18572.0
NL15_C13;NL;15;C13;18862.0
NL16_C13;NL;16;C13;18934.0
NL17_C13;NL;17;C13;19300.0
NL18_C13;NL;18;C13;19994.0
NL19_C13;NL;19;C13;20914.0
NL20_C13;NL;20;C13;20539.0
NL21_C13;NL;21;C13;21986.0
NL22_C13;NL;22;C13;24745.0
NL23_C13;NL;23;C13;26616.0
AT10_C13;AT;10;C13;9790.7
AT11_C13;AT;11;C13;10006.4
AT12_C13;AT;12;C13;10450.5
AT13_C13;AT;13;C13;10601.1
AT14_C13;AT;14;C13;10527.3
AT15_C13;AT;15;C13;11034.2
AT16_C13;AT;16;C13;11391.7
AT17_C13;AT;17;C13;11658.4
AT18_C13;AT;18;C13;11899.8
AT19_C13;AT;19;C13;12484.5
AT20_C13;AT;20;C13;11999.2
AT21_C13;AT;21;C13;12704.2
AT22_C13;AT;22;C13;14001.4
AT23_C13;AT;23;C13;14633.0
PT10_C13;PT;10;C13;7456.4
PT11_C13;PT;11;C13;7312.2
PT12_C13;PT;12;C13;7066.4
PT13_C13;PT;13;C13;7215.7
PT14_C13;PT;14;C13;7613.3
PT15_C13;PT;15;C13;7909.4
PT16_C13;PT;16;C13;8207.3
PT17_C13;PT;17;C13;8649.0
PT18_C13;PT;18;C13;9121.6
PT19_C13;PT;19;C13;9575.5
PT20_C13;PT;20;C13;8264.4
PT21_C13;PT;21;C13;8846.8
PT22_C13;PT;22;C13;10523.1
PT23_C13;PT;23;C13;11246.257293091921
SI10_C13;SI;10;C13;1024.9
SI11_C13;SI;11;C13;1084.5
SI12_C13;SI;12;C13;1083.3
SI13_C13;SI;13;C13;1016.9
SI14_C13;SI;14;C13;1076.2
SI15_C13;SI;15;C13;1128.1
SI16_C13;SI;16;C13;1211.8
SI17_C13;SI;17;C13;1279.3
SI18_C13;SI;18;C13;1354.8
SI19_C13;SI;19;C13;1420.5
SI20_C13;SI;20;C13;1311.8
SI21_C13;SI;21;C13;1448.7
SI22_C13;SI;22;C13;1609.8
SI23_C13;SI;23;C13;1767.5
SE10_C13;SE;10;C13;10440.5
SE11_C13;SE;11;C13;11648.7
SE12_C13;SE;12;C13;12380.8
SE13_C13;SE;13;C13;12879.6
SE14_C13;SE;14;C13;12721.2
SE15_C13;SE;15;C13;13219.8
SE16_C13;SE;16;C13;13609.5
SE17_C13;SE;17;C13;13702.1
SE18_C13;SE;18;C13;13327.4
SE19_C13;SE;19;C13;13258.8
SE20_C13;SE;20;C13;13389.5
SE21_C13;SE;21;C13;14688.7
SE22_C13;SE;22;C13;14871.4
SE23_C13;SE;23;C13;14549.4
