consumption_ID;country_ID;year_ID;category_ID;KPI_name;value
PT13_C07;PT;13;C07;consumption_MEUR;13522.6
PT14_C07;PT;14;C07;consumption_MEUR;14683.9
PT15_C07;PT;15;C07;consumption_MEUR;15298.8
PT16_C07;PT;16;C07;consumption_MEUR;16365.9
PT17_C07;PT;17;C07;consumption_MEUR;17895.4
PT18_C07;PT;18;C07;consumption_MEUR;19029.9
PT19_C07;PT;19;C07;consumption_MEUR;20095.2
PT20_C07;PT;20;C07;consumption_MEUR;14921.1
PT21_C07;PT;21;C07;consumption_MEUR;17109.4
PT22_C07;PT;22;C07;consumption_MEUR;21927.2
PT23_C07;PT;23;C07;consumption_MEUR;23434.057731760146
SI10_C07;SI;10;C07;consumption_MEUR;3158.7
SI11_C07;SI;11;C07;consumption_MEUR;3216.0
SI12_C07;SI;12;C07;consumption_MEUR;3281.8
SI13_C07;SI;13;C07;consumption_MEUR;3307.0
SI14_C07;SI;14;C07;consumption_MEUR;3374.7
SI15_C07;SI;15;C07;consumption_MEUR;3470.3
SI16_C07;SI;16;C07;consumption_MEUR;3512.0
SI17_C07;SI;17;C07;consumption_MEUR;3904.8
SI18_C07;SI;18;C07;consumption_MEUR;4212.6
SI19_C07;SI;19;C07;consumption_MEUR;4429.9
SI20_C07;SI;20;C07;consumption_MEUR;3304.2
SI21_C07;SI;21;C07;consumption_MEUR;4659.7
SI22_C07;SI;22;C07;consumption_MEUR;5557.5
SI23_C07;SI;23;C07;consumption_MEUR;5542.3
SE10_C07;SE;10;C07;consumption_MEUR;23109.7
SE11_C07;SE;11;C07;consumption_MEUR;25915.3
SE12_C07;SE;12;C07;consumption_MEUR;26485.9
SE13_C07;SE;13;C07;consumption_MEUR;26573.0
SE14_C07;SE;14;C07;consumption_MEUR;26147.3
SE15_C07;SE;15;C07;consumption_MEUR;26654.8
SE16_C07;SE;16;C07;consumption_MEUR;27676.3
SE17_C07;SE;17;C07;consumption_MEUR;28277.2
SE18_C07;SE;18;C07;consumption_MEUR;27856.7
SE19_C07;SE;19;C07;consumption_MEUR;28199.9
SE20_C07;SE;20;C07;consumption_MEUR;25062.0
SE21_C07;SE;21;C07;consumption_MEUR;30018.9
SE22_C07;SE;22;C07;consumption_MEUR;32496.4
SE23_C07;SE;23;C07;consumption_MEUR;30095.8
EU10_C08;EU;10;C08;consumption_MEUR;258637.1
EU11_C08;EU;11;C08;consumption_MEUR;256551.9
EU12_C08;EU;12;C08;consumption_MEUR;253083.7
EU13_C08;EU;13;C08;consumption_MEUR;245342.3
EU14_C08;EU;14;C08;consumption_MEUR;241626.7
EU15_C08;EU;15;C08;consumption_MEUR;244767.2
EU16_C08;EU;16;C08;consumption_MEUR;246367.2
EU17_C08;EU;17;C08;consumption_MEUR;252633.2
EU18_C08;EU;18;C08;consumption_MEUR;255401.8
EU19_C08;EU;19;C08;consumption_MEUR;257202.5
EU20_C08;EU;20;C08;consumption_MEUR;263266.4
EU21_C08;EU;21;C08;consumption_MEUR;276410.7
EU22_C08;EU;22;C08;consumption_MEUR;283284.9
EU23_C08;EU;23;C08;consumption_MEUR;292155.8
BE10_C08;BE;10;C08;consumption_MEUR;7039.3
BE11_C08;BE;11;C08;consumption_MEUR;7082.6
BE12_C08;BE;12;C08;consumption_MEUR;7471.6
BE13_C08;BE;13;C08;consumption_MEUR;7505.1
BE14_C08;BE;14;C08;consumption_MEUR;7585.2
BE15_C08;BE;15;C08;consumption_MEUR;7811.4
BE16_C08;BE;16;C08;consumption_MEUR;8007.0
BE17_C08;BE;17;C08;consumption_MEUR;8336.8
BE18_C08;BE;18;C08;consumption_MEUR;8425.7
BE19_C08;BE;19;C08;consumption_MEUR;8496.3
BE20_C08;BE;20;C08;consumption_MEUR;8653.7
BE21_C08;BE;21;C08;consumption_MEUR;8841.5
BE22_C08;BE;22;C08;consumption_MEUR;9085.4
BE23_C08;BE;23;C08;consumption_MEUR;9380.2
BG10_C08;BG;10;C08;consumption_MEUR;1450.0
BG11_C08;BG;11;C08;consumption_MEUR;1463.4
BG12_C08;BG;12;C08;consumption_MEUR;1561.0
BG13_C08;BG;13;C08;consumption_MEUR;1543.9
BG14_C08;BG;14;C08;consumption_MEUR;1452.0
BG15_C08;BG;15;C08;consumption_MEUR;1424.2
BG16_C08;BG;16;C08;consumption_MEUR;1506.6
BG17_C08;BG;17;C08;consumption_MEUR;1592.0
BG18_C08;BG;18;C08;consumption_MEUR;1692.5
BG19_C08;BG;19;C08;consumption_MEUR;1794.8
BG20_C08;BG;20;C08;consumption_MEUR;2034.0
BG21_C08;BG;21;C08;consumption_MEUR;2178.7
BG22_C08;BG;22;C08;consumption_MEUR;2430.3
BG23_C08;BG;23;C08;consumption_MEUR;2810.4
CZ10_C08;CZ;10;C08;consumption_MEUR;3788.5
CZ11_C08;CZ;11;C08;consumption_MEUR;3879.8
CZ12_C08;CZ;12;C08;consumption_MEUR;3727.1
CZ13_C08;CZ;13;C08;consumption_MEUR;3627.3
CZ14_C08;CZ;14;C08;consumption_MEUR;3475.8
CZ15_C08;CZ;15;C08;consumption_MEUR;3789.0
CZ16_C08;CZ;16;C08;consumption_MEUR;3880.4
CZ17_C08;CZ;17;C08;consumption_MEUR;4236.2
CZ18_C08;CZ;18;C08;consumption_MEUR;4477.1
CZ19_C08;CZ;19;C08;consumption_MEUR;4691.5
CZ20_C08;CZ;20;C08;consumption_MEUR;4803.3
CZ21_C08;CZ;21;C08;consumption_MEUR;5242.2
CZ22_C08;CZ;22;C08;consumption_MEUR;5527.1
CZ23_C08;CZ;23;C08;consumption_MEUR;5878.1
DK10_C08;DK;10;C08;consumption_MEUR;5728.0
DK11_C08;DK;11;C08;consumption_MEUR;5775.1
DK12_C08;DK;12;C08;consumption_MEUR;6128.6
DK13_C08;DK;13;C08;consumption_MEUR;6004.1
DK14_C08;DK;14;C08;consumption_MEUR;5949.9
DK15_C08;DK;15;C08;consumption_MEUR;6280.4
DK16_C08;DK;16;C08;consumption_MEUR;6605.0
DK17_C08;DK;17;C08;consumption_MEUR;7024.6
DK18_C08;DK;18;C08;consumption_MEUR;7329.5
DK19_C08;DK;19;C08;consumption_MEUR;7407.2
DK20_C08;DK;20;C08;consumption_MEUR;8137.0
DK21_C08;DK;21;C08;consumption_MEUR;8982.9
DK22_C08;DK;22;C08;consumption_MEUR;8341.5
DK23_C08;DK;23;C08;consumption_MEUR;8284.8
DE10_C08;DE;10;C08;consumption_MEUR;57228.0
DE11_C08;DE;11;C08;consumption_MEUR;57650.0
DE12_C08;DE;12;C08;consumption_MEUR;58332.0
DE13_C08;DE;13;C08;consumption_MEUR;57697.0
DE14_C08;DE;14;C08;consumption_MEUR;57981.0
DE15_C08;DE;15;C08;consumption_MEUR;58404.0
DE16_C08;DE;16;C08;consumption_MEUR;60327.0
DE17_C08;DE;17;C08;consumption_MEUR;61445.0
DE18_C08;DE;18;C08;consumption_MEUR;61668.0
DE19_C08;DE;19;C08;consumption_MEUR;62115.0
DE20_C08;DE;20;C08;consumption_MEUR;63815.0
DE21_C08;DE;21;C08;consumption_MEUR;66696.0
DE22_C08;DE;22;C08;consumption_MEUR;67279.0
DE23_C08;DE;23;C08;consumption_MEUR;69482.0
EE10_C08;EE;10;C08;consumption_MEUR;399.0
EE11_C08;EE;11;C08;consumption_MEUR;409.7
EE12_C08;EE;12;C08;consumption_MEUR;414.5
EE13_C08;EE;13;C08;consumption_MEUR;419.0
EE14_C08;EE;14;C08;consumption_MEUR;434.7
EE15_C08;EE;15;C08;consumption_MEUR;441.5
EE16_C08;EE;16;C08;consumption_MEUR;446.1
EE17_C08;EE;17;C08;consumption_MEUR;471.9
EE18_C08;EE;18;C08;consumption_MEUR;501.7
EE19_C08;EE;19;C08;consumption_MEUR;520.7
EE20_C08;EE;20;C08;consumption_MEUR;581.0
EE21_C08;EE;21;C08;consumption_MEUR;632.2
EE22_C08;EE;22;C08;consumption_MEUR;673.2
EE23_C08;EE;23;C08;consumption_MEUR;708.0
IE10_C08;IE;10;C08;consumption_MEUR;3580.4
IE11_C08;IE;11;C08;consumption_MEUR;3379.1
IE12_C08;IE;12;C08;consumption_MEUR;3198.4
IE13_C08;IE;13;C08;consumption_MEUR;3132.1
IE14_C08;IE;14;C08;consumption_MEUR;3147.5
IE15_C08;IE;15;C08;consumption_MEUR;3184.0
IE16_C08;IE;16;C08;consumption_MEUR;3003.7
IE17_C08;IE;17;C08;consumption_MEUR;2946.6
IE18_C08;IE;18;C08;consumption_MEUR;3057.6
IE19_C08;IE;19;C08;consumption_MEUR;3097.0
IE20_C08;IE;20;C08;consumption_MEUR;3341.7
IE21_C08;IE;21;C08;consumption_MEUR;3672.4
IE22_C08;IE;22;C08;consumption_MEUR;4063.7
IE23_C08;IE;23;C08;consumption_MEUR;4084.9
ES10_C08;ES;10;C08;consumption_MEUR;25255.0
ES11_C08;ES;11;C08;consumption_MEUR;24216.0
ES12_C08;ES;12;C08;consumption_MEUR;22593.0
ES13_C08;ES;13;C08;consumption_MEUR;21461.0
ES14_C08;ES;14;C08;consumption_MEUR;20620.0
ES15_C08;ES;15;C08;consumption_MEUR;21064.0
ES16_C08;ES;16;C08;consumption_MEUR;21215.0
ES17_C08;ES;17;C08;consumption_MEUR;22054.0
ES18_C08;ES;18;C08;consumption_MEUR;22861.0
ES19_C08;ES;19;C08;consumption_MEUR;22592.0
ES20_C08;ES;20;C08;consumption_MEUR;22191.0
ES21_C08;ES;21;C08;consumption_MEUR;23519.0
ES22_C08;ES;22;C08;consumption_MEUR;25134.0
ES23_C08;ES;23;C08;consumption_MEUR;25763.0
FR10_C08;FR;10;C08;consumption_MEUR;54206.3
FR11_C08;FR;11;C08;consumption_MEUR;52493.8
FR12_C08;FR;12;C08;consumption_MEUR;49953.8
FR13_C08;FR;13;C08;consumption_MEUR;47727.8
FR14_C08;FR;14;C08;consumption_MEUR;46878.0
FR15_C08;FR;15;C08;consumption_MEUR;46508.4
FR16_C08;FR;16;C08;consumption_MEUR;46795.7
FR17_C08;FR;17;C08;consumption_MEUR;45865.3
FR18_C08;FR;18;C08;consumption_MEUR;46551.7
FR19_C08;FR;19;C08;consumption_MEUR;47279.6
FR20_C08;FR;20;C08;consumption_MEUR;49539.2
FR21_C08;FR;21;C08;consumption_MEUR;51836.4
FR22_C08;FR;22;C08;consumption_MEUR;52998.8
FR23_C08;FR;23;C08;consumption_MEUR;53729.1
IT10_C08;IT;10;C08;consumption_MEUR;35432.4
IT11_C08;IT;11;C08;consumption_MEUR;35493.8
IT12_C08;IT;12;C08;consumption_MEUR;35027.5
IT13_C08;IT;13;C08;consumption_MEUR;32885.4
IT14_C08;IT;14;C08;consumption_MEUR;31167.8
IT15_C08;IT;15;C08;consumption_MEUR;31580.9
IT16_C08;IT;16;C08;consumption_MEUR;30416.9
IT17_C08;IT;17;C08;consumption_MEUR;31557.8
IT18_C08;IT;18;C08;consumption_MEUR;30884.3
IT19_C08;IT;19;C08;consumption_MEUR;29986.8
IT20_C08;IT;20;C08;consumption_MEUR;29435.5
IT21_C08;IT;21;C08;consumption_MEUR;30533.5
IT22_C08;IT;22;C08;consumption_MEUR;31655.5
IT23_C08;IT;23;C08;consumption_MEUR;32463.7
CY10_C08;CY;10;C08;consumption_MEUR;448.7
CY11_C08;CY;11;C08;consumption_MEUR;489.6
CY12_C08;CY;12;C08;consumption_MEUR;475.1
CY13_C08;CY;13;C08;consumption_MEUR;482.8
CY14_C08;CY;14;C08;consumption_MEUR;486.2
CY15_C08;CY;15;C08;consumption_MEUR;524.3
CY16_C08;CY;16;C08;consumption_MEUR;523.7
CY17_C08;CY;17;C08;consumption_MEUR;509.9
CY18_C08;CY;18;C08;consumption_MEUR;497.2
CY19_C08;CY;19;C08;consumption_MEUR;509.7
CY20_C08;CY;20;C08;consumption_MEUR;528.5
CY21_C08;CY;21;C08;consumption_MEUR;566.2
CY22_C08;CY;22;C08;consumption_MEUR;609.5
CY23_C08;CY;23;C08;consumption_MEUR;638.9
LV10_C08;LV;10;C08;consumption_MEUR;538.2
LV11_C08;LV;11;C08;consumption_MEUR;531.3
LV12_C08;LV;12;C08;consumption_MEUR;548.0
LV13_C08;LV;13;C08;consumption_MEUR;568.6
LV14_C08;LV;14;C08;consumption_MEUR;570.1
LV15_C08;LV;15;C08;consumption_MEUR;610.8
LV16_C08;LV;16;C08;consumption_MEUR;651.0
LV17_C08;LV;17;C08;consumption_MEUR;690.0
LV18_C08;LV;18;C08;consumption_MEUR;733.9
LV19_C08;LV;19;C08;consumption_MEUR;744.7
LV20_C08;LV;20;C08;consumption_MEUR;724.4
LV21_C08;LV;21;C08;consumption_MEUR;818.3
LV22_C08;LV;22;C08;consumption_MEUR;926.6
LV23_C08;LV;23;C08;consumption_MEUR;1028.9
HU10_C08;HU;10;C08;consumption_MEUR;2785.5
HU11_C08;HU;11;C08;consumption_MEUR;2775.6
HU12_C08;HU;12;C08;consumption_MEUR;2801.6
HU13_C08;HU;13;C08;consumption_MEUR;2801.7
HU14_C08;HU;14;C08;consumption_MEUR;2729.2
HU15_C08;HU;15;C08;consumption_MEUR;2847.6
HU16_C08;HU;16;C08;consumption_MEUR;3015.0
HU17_C08;HU;17;C08;consumption_MEUR;3029.9
HU18_C08;HU;18;C08;consumption_MEUR;3000.6
HU19_C08;HU;19;C08;consumption_MEUR;3026.2
HU20_C08;HU;20;C08;consumption_MEUR;2931.5
HU21_C08;HU;21;C08;consumption_MEUR;2848.9
HU22_C08;HU;22;C08;consumption_MEUR;2855.3
HU23_C08;HU;23;C08;consumption_MEUR;3288.2
MT10_C08;MT;10;C08;consumption_MEUR;223.8
MT11_C08;MT;11;C08;consumption_MEUR;226.9
MT12_C08;MT;12;C08;consumption_MEUR;233.8
MT13_C08;MT;13;C08;consumption_MEUR;232.9
MT14_C08;MT;14;C08;consumption_MEUR;236.3
MT15_C08;MT;15;C08;consumption_MEUR;234.7
MT16_C08;MT;16;C08;consumption_MEUR;254.6
MT17_C08;MT;17;C08;consumption_MEUR;264.9
MT18_C08;MT;18;C08;consumption_MEUR;276.9
MT19_C08;MT;19;C08;consumption_MEUR;287.7
MT20_C08;MT;20;C08;consumption_MEUR;268.6
MT21_C08;MT;21;C08;consumption_MEUR;295.6
MT22_C08;MT;22;C08;consumption_MEUR;352.0
MT23_C08;MT;23;C08;consumption_MEUR;372.5
NL10_C08;NL;10;C08;consumption_MEUR;16200.0
NL11_C08;NL;11;C08;consumption_MEUR;15969.0
NL12_C08;NL;12;C08;consumption_MEUR;15980.0
NL13_C08;NL;13;C08;consumption_MEUR;15834.0
NL14_C08;NL;14;C08;consumption_MEUR;15911.0
NL15_C08;NL;15;C08;consumption_MEUR;15880.0
NL16_C08;NL;16;C08;consumption_MEUR;15542.0
NL17_C08;NL;17;C08;consumption_MEUR;15824.0
NL18_C08;NL;18;C08;consumption_MEUR;15701.0
NL19_C08;NL;19;C08;consumption_MEUR;16094.0
NL20_C08;NL;20;C08;consumption_MEUR;15500.0
NL21_C08;NL;21;C08;consumption_MEUR;16450.0
NL22_C08;NL;22;C08;consumption_MEUR;17368.0
NL23_C08;NL;23;C08;consumption_MEUR;17810.0
AT10_C08;AT;10;C08;consumption_MEUR;5579.2
AT11_C08;AT;11;C08;consumption_MEUR;5633.6
AT12_C08;AT;12;C08;consumption_MEUR;5724.3
AT13_C08;AT;13;C08;consumption_MEUR;5485.0
AT14_C08;AT;14;C08;consumption_MEUR;5534.8
AT15_C08;AT;15;C08;consumption_MEUR;5759.7
AT16_C08;AT;16;C08;consumption_MEUR;6029.8
AT17_C08;AT;17;C08;consumption_MEUR;6139.2
AT18_C08;AT;18;C08;consumption_MEUR;6498.7
AT19_C08;AT;19;C08;consumption_MEUR;6544.2
AT20_C08;AT;20;C08;consumption_MEUR;6868.1
AT21_C08;AT;21;C08;consumption_MEUR;7187.6
AT22_C08;AT;22;C08;consumption_MEUR;7592.7
AT23_C08;AT;23;C08;consumption_MEUR;7698.8
PT10_C08;PT;10;C08;consumption_MEUR;4496.5
PT11_C08;PT;11;C08;consumption_MEUR;4366.1
PT12_C08;PT;12;C08;consumption_MEUR;4249.1
PT13_C08;PT;13;C08;consumption_MEUR;3945.3
PT14_C08;PT;14;C08;consumption_MEUR;3757.5
PT15_C08;PT;15;C08;consumption_MEUR;3798.7
PT16_C08;PT;16;C08;consumption_MEUR;3744.4
PT17_C08;PT;17;C08;consumption_MEUR;3855.4
PT18_C08;PT;18;C08;consumption_MEUR;3789.4
PT19_C08;PT;19;C08;consumption_MEUR;4225.7
PT20_C08;PT;20;C08;consumption_MEUR;4167.7
PT21_C08;PT;21;C08;consumption_MEUR;4315.5
PT22_C08;PT;22;C08;consumption_MEUR;4365.1
PT23_C08;PT;23;C08;consumption_MEUR;4665.073762491618
SI10_C08;SI;10;C08;consumption_MEUR;956.4
SI11_C08;SI;11;C08;consumption_MEUR;983.4
SI12_C08;SI;12;C08;consumption_MEUR;929.8
SI13_C08;SI;13;C08;consumption_MEUR;928.3
SI14_C08;SI;14;C08;consumption_MEUR;955.6
SI15_C08;SI;15;C08;consumption_MEUR;934.4
SI16_C08;SI;16;C08;consumption_MEUR;944.0
SI17_C08;SI;17;C08;consumption_MEUR;966.5
SI18_C08;SI;18;C08;consumption_MEUR;1000.0
SI19_C08;SI;19;C08;consumption_MEUR;1085.7
SI20_C08;SI;20;C08;consumption_MEUR;1148.0
SI21_C08;SI;21;C08;consumption_MEUR;1263.5
SI22_C08;SI;22;C08;consumption_MEUR;1258.4
SI23_C08;SI;23;C08;consumption_MEUR;1338.0
SE10_C08;SE;10;C08;consumption_MEUR;7818.6
SE11_C08;SE;11;C08;consumption_MEUR;8352.5
SE12_C08;SE;12;C08;consumption_MEUR;8502.2
SE13_C08;SE;13;C08;consumption_MEUR;8684.0
SE14_C08;SE;14;C08;consumption_MEUR;8748.3
SE15_C08;SE;15;C08;consumption_MEUR;9192.8
SE16_C08;SE;16;C08;consumption_MEUR;9126.6
SE17_C08;SE;17;C08;consumption_MEUR;9743.7
SE18_C08;SE;18;C08;consumption_MEUR;9491.3
SE19_C08;SE;19;C08;consumption_MEUR;9282.6
SE20_C08;SE;20;C08;consumption_MEUR;9839.6
SE21_C08;SE;21;C08;consumption_MEUR;11092.2
SE22_C08;SE;22;C08;consumption_MEUR;11450.6
SE23_C08;SE;23;C08;consumption_MEUR;10859.2
EU10_C09;EU;10;C09;consumption_MEUR;449057.5
EU11_C09;EU;11;C09;consumption_MEUR;459468.4
EU12_C09;EU;12;C09;consumption_MEUR;459193.0
EU13_C09;EU;13;C09;consumption_MEUR;453732.1
EU14_C09;EU;14;C09;consumption_MEUR;462888.7
EU15_C09;EU;15;C09;consumption_MEUR;483176.5
EU16_C09;EU;16;C09;consumption_MEUR;504687.9
EU17_C09;EU;17;C09;consumption_MEUR;530767.6
EU18_C09;EU;18;C09;consumption_MEUR;549503.8
EU19_C09;EU;19;C09;consumption_MEUR;567983.3
EU20_C09;EU;20;C09;consumption_MEUR;448588.2
EU21_C09;EU;21;C09;consumption_MEUR;496676.5
EU22_C09;EU;22;C09;consumption_MEUR;623617.3
EU23_C09;EU;23;C09;consumption_MEUR;680591.3
BE10_C09;BE;10;C09;consumption_MEUR;12946.5
BE11_C09;BE;11;C09;consumption_MEUR;13627.3
BE12_C09;BE;12;C09;consumption_MEUR;14107.6
BE13_C09;BE;13;C09;consumption_MEUR;14428.6
BE14_C09;BE;14;C09;consumption_MEUR;14766.0
BE15_C09;BE;15;C09;consumption_MEUR;15167.1
BE16_C09;BE;16;C09;consumption_MEUR;15350.5
BE17_C09;BE;17;C09;consumption_MEUR;15651.7
BE18_C09;BE;18;C09;consumption_MEUR;16047.3
BE19_C09;BE;19;C09;consumption_MEUR;16255.1
BE20_C09;BE;20;C09;consumption_MEUR;13472.9
BE21_C09;BE;21;C09;consumption_MEUR;15219.3
BE22_C09;BE;22;C09;consumption_MEUR;17930.4
BE23_C09;BE;23;C09;consumption_MEUR;19391.8
BG10_C09;BG;10;C09;consumption_MEUR;2002.6
BG11_C09;BG;11;C09;consumption_MEUR;1994.5
BG12_C09;BG;12;C09;consumption_MEUR;2000.2
BG13_C09;BG;13;C09;consumption_MEUR;2002.2
BG14_C09;BG;14;C09;consumption_MEUR;2169.1
BG15_C09;BG;15;C09;consumption_MEUR;2266.6
BG16_C09;BG;16;C09;consumption_MEUR;2440.8
BG17_C09;BG;17;C09;consumption_MEUR;2626.1
BG18_C09;BG;18;C09;consumption_MEUR;2762.6
BG19_C09;BG;19;C09;consumption_MEUR;3147.2
BG20_C09;BG;20;C09;consumption_MEUR;2704.4
BG21_C09;BG;21;C09;consumption_MEUR;3397.9
BG22_C09;BG;22;C09;consumption_MEUR;3647.9
BG23_C09;BG;23;C09;consumption_MEUR;4723.8
CZ10_C09;CZ;10;C09;consumption_MEUR;6127.0
CZ11_C09;CZ;11;C09;consumption_MEUR;6184.6
CZ12_C09;CZ;12;C09;consumption_MEUR;5929.2
CZ13_C09;CZ;13;C09;consumption_MEUR;5722.9
CZ14_C09;CZ;14;C09;consumption_MEUR;5500.9
CZ15_C09;CZ;15;C09;consumption_MEUR;5776.1
CZ16_C09;CZ;16;C09;consumption_MEUR;6350.2
CZ17_C09;CZ;17;C09;consumption_MEUR;7066.4
CZ18_C09;CZ;18;C09;consumption_MEUR;7483.5
CZ19_C09;CZ;19;C09;consumption_MEUR;8191.0
CZ20_C09;CZ;20;C09;consumption_MEUR;5898.9
CZ21_C09;CZ;21;C09;consumption_MEUR;7039.2
CZ22_C09;CZ;22;C09;consumption_MEUR;10001.4
CZ23_C09;CZ;23;C09;consumption_MEUR;11443.6
DK10_C09;DK;10;C09;consumption_MEUR;8872.7
DK11_C09;DK;11;C09;consumption_MEUR;9256.7
DK12_C09;DK;12;C09;consumption_MEUR;9445.1
DK13_C09;DK;13;C09;consumption_MEUR;9582.0
DK14_C09;DK;14;C09;consumption_MEUR;9683.7
DK15_C09;DK;15;C09;consumption_MEUR;10266.2
DK16_C09;DK;16;C09;consumption_MEUR;10954.8
DK17_C09;DK;17;C09;consumption_MEUR;11475.3
DK18_C09;DK;18;C09;consumption_MEUR;11834.1
DK19_C09;DK;19;C09;consumption_MEUR;12131.6
DK20_C09;DK;20;C09;consumption_MEUR;10293.0
DK21_C09;DK;21;C09;consumption_MEUR;11233.6
DK22_C09;DK;22;C09;consumption_MEUR;12754.5
DK23_C09;DK;23;C09;consumption_MEUR;13103.1
DE10_C09;DE;10;C09;consumption_MEUR;120817.0
DE11_C09;DE;11;C09;consumption_MEUR;125188.0
DE12_C09;DE;12;C09;consumption_MEUR;129333.0
DE13_C09;DE;13;C09;consumption_MEUR;130082.0
DE14_C09;DE;14;C09;consumption_MEUR;135060.0
DE15_C09;DE;15;C09;consumption_MEUR;142680.0
DE16_C09;DE;16;C09;consumption_MEUR;150378.0
DE17_C09;DE;17;C09;consumption_MEUR;159085.0
DE18_C09;DE;18;C09;consumption_MEUR;165276.0
DE19_C09;DE;19;C09;consumption_MEUR;171441.0
DE20_C09;DE;20;C09;consumption_MEUR;136871.0
DE21_C09;DE;21;C09;consumption_MEUR;144946.0
DE22_C09;DE;22;C09;consumption_MEUR;185768.0
DE23_C09;DE;23;C09;consumption_MEUR;202869.0
EE10_C09;EE;10;C09;consumption_MEUR;462.8
EE11_C09;EE;11;C09;consumption_MEUR;498.1
EE12_C09;EE;12;C09;consumption_MEUR;553.5
EE13_C09;EE;13;C09;consumption_MEUR;611.9
EE14_C09;EE;14;C09;consumption_MEUR;655.2
EE15_C09;EE;15;C09;consumption_MEUR;708.5
EE16_C09;EE;16;C09;consumption_MEUR;764.7
EE17_C09;EE;17;C09;consumption_MEUR;846.0
EE18_C09;EE;18;C09;consumption_MEUR;920.6
EE19_C09;EE;19;C09;consumption_MEUR;1000.2
EE20_C09;EE;20;C09;consumption_MEUR;877.1
EE21_C09;EE;21;C09;consumption_MEUR;1037.1
EE22_C09;EE;22;C09;consumption_MEUR;1291.5
EE23_C09;EE;23;C09;consumption_MEUR;1319.8
IE10_C09;IE;10;C09;consumption_MEUR;4694.6
IE11_C09;IE;11;C09;consumption_MEUR;4557.6
IE12_C09;IE;12;C09;consumption_MEUR;4473.8
IE13_C09;IE;13;C09;consumption_MEUR;4645.3
IE14_C09;IE;14;C09;consumption_MEUR;4767.9
IE15_C09;IE;15;C09;consumption_MEUR;5116.5
IE16_C09;IE;16;C09;consumption_MEUR;5576.9
IE17_C09;IE;17;C09;consumption_MEUR;5851.2
IE18_C09;IE;18;C09;consumption_MEUR;6265.9
IE19_C09;IE;19;C09;consumption_MEUR;6315.2
IE20_C09;IE;20;C09;consumption_MEUR;5072.0
IE21_C09;IE;21;C09;consumption_MEUR;5614.3
IE22_C09;IE;22;C09;consumption_MEUR;7748.4
IE23_C09;IE;23;C09;consumption_MEUR;8754.1
ES10_C09;ES;10;C09;consumption_MEUR;41067.0
ES11_C09;ES;11;C09;consumption_MEUR;41140.0
ES12_C09;ES;12;C09;consumption_MEUR;39052.0
ES13_C09;ES;13;C09;consumption_MEUR;38143.0
ES14_C09;ES;14;C09;consumption_MEUR;39139.0
ES15_C09;ES;15;C09;consumption_MEUR;41659.0
ES16_C09;ES;16;C09;consumption_MEUR;45451.0
ES17_C09;ES;17;C09;consumption_MEUR;48616.0
ES18_C09;ES;18;C09;consumption_MEUR;50182.0
ES19_C09;ES;19;C09;consumption_MEUR;51964.0
ES20_C09;ES;20;C09;consumption_MEUR;30705.0
ES21_C09;ES;21;C09;consumption_MEUR;40405.0
ES22_C09;ES;22;C09;consumption_MEUR;57570.0
ES23_C09;ES;23;C09;consumption_MEUR;62572.0
FR10_C09;FR;10;C09;consumption_MEUR;75548.2
FR11_C09;FR;11;C09;consumption_MEUR;76562.3
FR12_C09;FR;12;C09;consumption_MEUR;76624.0
FR13_C09;FR;13;C09;consumption_MEUR;76248.1
FR14_C09;FR;14;C09;consumption_MEUR;77264.3
FR15_C09;FR;15;C09;consumption_MEUR;78684.5
FR16_C09;FR;16;C09;consumption_MEUR;80299.9
FR17_C09;FR;17;C09;consumption_MEUR;83158.5
FR18_C09;FR;18;C09;consumption_MEUR;85426.9
FR19_C09;FR;19;C09;consumption_MEUR;88504.6
FR20_C09;FR;20;C09;consumption_MEUR;74834.7
FR21_C09;FR;21;C09;consumption_MEUR;82257.1
FR22_C09;FR;22;C09;consumption_MEUR;96023.1
FR23_C09;FR;23;C09;consumption_MEUR;103455.9
IT10_C09;IT;10;C09;consumption_MEUR;63012.5
IT11_C09;IT;11;C09;consumption_MEUR;63661.8
IT12_C09;IT;12;C09;consumption_MEUR;59594.0
IT13_C09;IT;13;C09;consumption_MEUR;55043.6
IT14_C09;IT;14;C09;consumption_MEUR;55798.2
IT15_C09;IT;15;C09;consumption_MEUR;57604.9
IT16_C09;IT;16;C09;consumption_MEUR;60303.3
IT17_C09;IT;17;C09;consumption_MEUR;61260.8
IT18_C09;IT;18;C09;consumption_MEUR;62290.9
IT19_C09;IT;19;C09;consumption_MEUR;63417.6
IT20_C09;IT;20;C09;consumption_MEUR;49057.6
IT21_C09;IT;21;C09;consumption_MEUR;54168.2
IT22_C09;IT;22;C09;consumption_MEUR;66833.3
IT23_C09;IT;23;C09;consumption_MEUR;72359.9
CY10_C09;CY;10;C09;consumption_MEUR;905.6
CY11_C09;CY;11;C09;consumption_MEUR;975.2
CY12_C09;CY;12;C09;consumption_MEUR;957.3
CY13_C09;CY;13;C09;consumption_MEUR;877.0
CY14_C09;CY;14;C09;consumption_MEUR;849.1
CY15_C09;CY;15;C09;consumption_MEUR;867.7
CY16_C09;CY;16;C09;consumption_MEUR;893.0
CY17_C09;CY;17;C09;consumption_MEUR;937.6
CY18_C09;CY;18;C09;consumption_MEUR;1021.8
